"","Date","Hertfordshire","Central Bedfordshire","Birmingham","Solihull","Worcestershire","Sandwell","Walsall","Warwickshire","Dudley","Staffordshire CC","Bath and North East Somerset, North Somerset and South Gloucestershire","Somerset","Wiltshire","Dorset CC","Blackburn with Darwen","East Lancashire","Mid Lancashire","North Yorkshire CC","Chorley and West Lancashire","Bradford","Leeds","Calderdale and Kirklees","Bournemouth and Poole","Central Hampshire","Greater Manchester North East","Greater Manchester North West","Brighton and Hove","East Sussex CC","West Sussex (South West)","West Sussex (North East)","Bromley","Lewisham and Southwark","West Kent","Bexley and Greenwich","Kent Thames Gateway","Bristol, City of","East Cumbria","West Cumbria","Northumberland","Cambridgeshire CC","West Essex","North and West Norfolk","Suffolk","Essex Haven Gateway","Cardiff and Vale of Glamorgan","Gwent Valleys","Central Valleys","Monmouthshire and Newport","Bridgend and Neath Port Talbot","Powys","Cheshire West and Chester","Flintshire and Wrexham","Wirral","Conwy and Denbighshire","Heart of Essex","Essex Thames Gateway","Thurrock","Barking & Dagenham and Havering","Croydon","Merton, Kingston upon Thames and Sutton","East Surrey","East Kent","Mid Kent","Coventry","Leicestershire CC and Rutland","West Northamptonshire","Cheshire East","Shropshire CC","Derby","South and West Derbyshire","East Derbyshire","North Nottinghamshire","South Nottinghamshire","Durham CC","Tyneside","Sunderland","Darlington","Hartlepool and Stockton-on-Tees","Barnsley, Doncaster and Rotherham","North and North East Lincolnshire","East Riding of Yorkshire","Lincolnshire","Devon CC","Wolverhampton","Hackney and Newham","Camden and City of London","Redbridge and Waltham Forest","Haringey and Islington","Enfield","Barnet","Cornwall and Isles of Scilly","Blackpool","Lancaster and Wyre","Gloucestershire","Herefordshire, County of","Oxfordshire","West Surrey","North Hampshire","Berkshire","Brent","Ealing","Harrow and Hillingdon","Buckinghamshire CC","Kingston upon Hull, City of","Breckland and South Norfolk","Hounslow and Richmond upon Thames","Liverpool","East Merseyside","Sefton","Leicester","North Northamptonshire","Gwynedd","Isle of Anglesey","Wakefield","Luton","Manchester","Greater Manchester South East","Greater Manchester South West","Medway","Milton Keynes","Bedford","Nottingham","Norwich and East Norfolk","Westminster","Kensington & Chelsea and Hammersmith & Fulham","Peterborough","Plymouth","Portsmouth","South Hampshire","Isle of Wight","Sheffield","Swansea","South West Wales","Lambeth","Swindon","Southampton","Southend-on-Sea","Stoke-on-Trent","Wandsworth","Telford and Wrekin","Torbay","South Teesside","Warrington","York"
"262","2016-11-01",4.9583,4.3554,3.2489,3.4464,3.3241,2.7694,2.8295,3.5983,2.9317,3.1848,4.2897,3.5842,3.8396,3.8936,2.7957,2.4364,2.7347,3.282,2.912,2.5907,3.1276,2.7187,4.052,4.1238,2.8755,2.8242,5.9471,4.1605,4.4571,4.3767,5.3499,6.7884,4.466,5.2814,4.4874,5.1417,3.101,3.3004,2.9211,4.2525,4.603,3.8914,4.0394,4.1329,3.3307,2.8962,2.8487,3.1333,2.7107,1.08,3.1984,3.147,2.99,3.0221,4.6112,4.727,4.7222,5.13,5.2911,5.6586,4.6428,4.2858,4.0024,3.5402,3.4313,3.8681,3.1329,3.2575,3.3314,3.2651,3.1027,2.9461,3.3282,2.4387,2.8992,2.5343,1.0582,2.4101,2.7595,2.7626,2.9619,3.3037,3.803,2.9429,6.7938,6.553,5.9604,6.9761,5.5174,5.4654,4.0224,2.5583,2.793,3.7805,3.2452,4.4521,4.5061,4.2855,4.4476,6.7046,6.085,5.271,4.458,2.482,3.8968,5.513,2.9387,2.6175,2.8481,3.5178,3.7736,1.0937,1.6251,2.7806,4.6701,3.3088,3.18,3.4624,4.3419,4.464,4.278,2.9027,4.0137,5.876,6.0544,3.3759,3.3691,3.9655,4.0024,3.9524,3.3013,2.8536,3.1082,7.4153,3.5119,3.7161,4.8037,2.8622,6.5373,2.9157,3.3876,2.3031,3.1737,3.9206
"263","2016-12-01",5.0109,4.3949,3.2859,3.4302,3.3369,2.785,2.8435,3.6191,2.9339,3.2097,4.2989,3.5371,3.8692,3.9563,2.5965,2.4512,2.702,3.2624,2.9238,2.6327,3.1518,2.7586,4.106,4.1087,2.8966,2.7956,5.9842,4.1618,4.4718,4.4708,5.3178,6.6518,4.496,5.3554,4.4753,5.232,3.0701,3.3021,2.8464,4.2834,4.6614,3.8775,4.0267,4.1551,3.3834,2.8687,2.8864,3.0854,2.7256,1.0566,3.2332,3.1074,3.0328,2.9416,4.7967,4.6955,4.8251,5.1557,5.3699,5.7153,4.7126,4.2868,4.0388,3.5107,3.4868,3.917,3.1369,3.313,3.3651,3.2784,3.1396,2.9422,3.3362,2.4617,2.9188,2.506,1.0753,2.3509,2.7835,2.77,2.8842,3.2858,3.8177,2.9521,7.0183,6.667,6.1987,7.0653,5.4785,5.4288,4.0103,2.5161,2.7703,3.7593,3.2604,4.4622,4.543,4.148,4.4902,6.5391,6.3627,5.3524,4.5056,2.4796,3.9034,5.4959,2.9171,2.5888,2.8927,3.6483,3.8181,1.1273,1.5215,2.7465,4.7597,3.4024,3.2178,3.4734,4.3148,4.5198,4.3194,2.8906,4.0323,6.1286,5.8458,3.3716,3.3022,4.0115,4.018,3.8142,3.303,3.0336,3.136,7.225,3.5921,3.7825,4.9162,2.6801,6.6117,2.917,3.3712,2.3232,3.1784,3.8952
"264","2017-01-01",5.0246,4.4905,3.3097,3.4853,3.3226,2.8014,2.8225,3.6294,3.0132,3.2253,4.2472,3.6309,3.8714,3.9571,2.8558,2.4418,2.7656,3.2735,2.8733,2.53,3.1196,2.7171,4.1716,4.1453,2.8118,2.7886,6.0207,4.177,4.519,4.4358,5.471,6.7351,4.4486,5.3388,4.5147,5.2418,3.1069,3.2339,2.8847,4.3307,4.5746,3.8714,4.0646,4.2287,3.3946,2.8381,2.8752,3.0796,2.7795,1.0442,3.2421,3.0832,2.9624,2.9473,4.7109,4.747,4.722,5.1844,5.4063,5.545,4.6442,4.3322,4.1026,3.6087,3.4225,3.8924,3.1334,3.2948,3.3631,3.3079,3.0863,2.9402,3.3033,2.4919,2.901,2.5026,1.0638,2.374,2.7735,2.7538,2.959,3.3381,3.7777,2.8669,6.9314,6.2967,6.3928,7.0086,5.5435,5.3438,3.9951,2.5022,2.7958,3.7585,3.3058,4.4903,4.5838,4.2415,4.4801,6.6613,5.9786,5.2832,4.5076,2.5864,3.9021,5.6047,2.9242,2.6375,2.8005,3.635,3.8596,1.0829,1.4984,2.7472,4.6172,3.3832,3.2303,3.401,4.4059,4.5031,4.3544,2.9192,4.0396,5.7569,6.0333,3.3656,3.4747,3.9027,4.0156,3.8374,3.283,2.8184,3.1126,7.4743,3.5861,3.7117,4.9592,2.7468,6.6537,2.9618,3.38,2.3888,3.2674,3.8978
"265","2017-02-01",5.0293,4.3793,3.3199,3.4521,3.3175,2.8728,2.8786,3.6469,2.9498,3.2193,4.2603,3.5678,3.9282,3.9015,2.8119,2.399,2.7773,3.289,2.921,2.5839,3.1651,2.7142,4.1163,4.1062,2.8145,2.8057,5.9652,4.1816,4.4434,4.4392,5.3514,6.834,4.5093,5.4248,4.4253,5.1845,3.0302,3.2268,2.9597,4.3376,4.6599,3.8213,4.0959,4.1349,3.3242,2.8828,2.8414,3.1764,2.8169,1.0868,3.2086,3.1063,3.0092,2.9817,4.8076,4.7398,4.7161,5.2365,5.447,5.7754,4.6352,4.3775,4.0939,3.5798,3.4444,3.8801,3.1757,3.2101,3.2298,3.253,3.1199,2.9335,3.2808,2.4249,2.8839,2.489,1.0496,2.3751,2.8096,2.7899,2.9899,3.3421,3.8109,2.8296,7.1813,6.4875,6.0826,7.066,5.3992,5.501,4.048,2.5447,2.7619,3.7871,3.1465,4.4573,4.5484,4.2404,4.5386,6.8561,6.0181,5.3059,4.472,2.577,3.874,5.506,2.9513,2.5935,2.8773,3.6325,3.867,1.1165,1.5112,2.7593,4.8226,3.3734,3.1965,3.4833,4.3985,4.5669,4.294,2.955,4.064,5.8174,6.203,3.3132,3.4381,3.9613,4.0444,3.8883,3.2838,2.8132,3.0843,7.4145,3.5278,3.7098,5.0032,2.7336,6.5162,2.8953,3.4428,2.325,3.1708,3.945
"266","2017-03-01",5.0355,4.4169,3.2865,3.5347,3.3936,2.7586,2.9326,3.5987,3.0347,3.2039,4.3109,3.6492,3.8941,3.8751,0.9946,2.4895,2.7044,3.3062,3.0755,2.5155,3.0958,2.7704,4.1223,4.2202,2.8075,2.8552,5.9888,4.199,4.4721,4.458,5.4758,6.7963,4.5197,5.3836,4.4524,5.2855,3.0723,3.2565,2.9543,4.3434,4.6119,3.8685,4.0857,4.1432,3.3787,2.8322,2.848,3.1739,2.7835,1.0984,3.2491,3.0698,2.957,2.8912,4.7599,4.8528,4.6795,5.2867,5.3443,5.6538,4.6315,4.346,4.063,3.6423,3.5096,3.9605,3.2074,3.2562,3.4328,3.2955,3.0643,2.9869,3.3068,2.3525,2.882,2.6409,1.097,2.4283,2.7702,2.7349,2.9485,3.3665,3.7931,2.8987,7.0617,6.605,6.0196,6.9863,5.5523,5.4953,4.0543,2.5015,2.8136,3.7654,3.3436,4.4901,4.5865,4.2522,4.4801,6.9005,6.4264,5.2955,4.5246,2.6367,3.9374,5.6819,2.9032,2.6635,2.945,3.7126,3.84,1.0836,1.5723,2.8269,4.7614,3.3769,3.2813,3.4508,4.3908,4.531,4.3149,2.9448,4.107,5.8548,6.1692,3.4444,3.3764,3.9978,4.0064,3.8784,3.3162,2.9026,3.0865,7.3643,3.5918,3.7857,5.0613,2.8107,6.5803,2.9111,3.4264,2.3067,3.2306,4.0021
"267","2017-04-01",5.0305,4.535,3.3237,3.6029,3.4117,2.9235,2.9786,3.6766,3.0339,3.2936,4.3409,3.649,3.9095,3.9582,0.9986,2.4833,2.7862,3.2874,2.9783,2.5581,3.1689,2.7731,4.1538,4.202,2.8932,2.8404,6.0309,4.2183,4.4766,4.45,5.3643,6.8407,4.6337,5.5546,4.5168,5.2343,3.0904,3.3571,2.9745,4.3307,4.7263,3.9908,4.1596,4.2638,3.3758,2.9156,2.9246,3.1215,2.798,1.0637,3.2768,3.1605,3.0144,3.028,4.7606,4.802,4.7433,5.3429,5.4724,5.7052,4.7501,4.3837,4.1325,3.68,3.5152,4.0128,3.2172,3.3869,3.3529,3.2722,3.1301,3.0021,3.3864,2.4257,2.9516,2.6009,1.0798,2.3666,2.8396,2.8142,3.043,3.3579,3.8484,2.9471,7.0343,6.5215,6.1378,6.8414,5.5381,5.5835,4.0214,2.4471,2.8574,3.824,3.3306,4.4991,4.5862,4.3049,4.4841,6.7617,6.2118,5.2891,4.5372,2.5534,4.0112,5.7694,2.9492,2.6346,2.976,3.7826,3.9127,1.0633,1.6843,2.7761,4.7457,3.4368,3.2669,3.5106,4.4605,4.6023,4.4677,2.9263,4.0854,5.7744,6.0373,3.4909,3.4167,3.9436,4.0929,3.893,3.313,2.9397,3.0849,7.4544,3.5483,3.7836,5.0363,2.8368,6.6943,3.0649,3.4548,2.3474,3.2863,3.9697
"268","2017-05-01",5.0927,4.5103,3.3347,3.5922,3.403,2.949,2.9056,3.7315,3.0741,3.2579,4.3993,3.6581,3.9813,3.9677,1.0012,2.4908,2.825,3.2657,3.0184,2.6317,3.1894,2.8393,4.1852,4.1997,2.9284,2.8788,5.9843,4.2637,4.5825,4.4503,5.7227,6.921,4.5677,5.4961,4.6351,5.3169,3.0632,3.4631,3.0323,4.4184,4.752,3.9733,4.1983,4.2746,3.4271,2.8861,2.8427,3.1855,2.8355,1.0978,3.2574,3.1046,3.0465,2.9547,4.8134,4.8642,4.7473,5.335,5.5475,5.7089,4.7591,4.4022,4.1723,3.7139,3.5368,3.9524,3.1812,3.4043,3.3838,3.3666,3.1065,3.0071,3.3803,2.5124,2.9475,2.585,1.0485,2.392,2.7992,2.8296,3.0217,3.3877,3.8858,3.0214,7.0487,6.5912,6.2264,7.1884,5.5484,5.5696,4.0858,2.5592,2.8894,3.8706,3.3651,4.5,4.6579,4.2768,4.5548,6.4131,6.5349,5.4404,4.5519,2.6172,4.0492,5.6989,2.8711,2.6336,2.9522,3.7123,3.9633,1.1688,1.8006,2.861,4.8066,3.4706,3.2831,3.5818,4.5161,4.4958,4.4338,3.0434,4.1073,5.938,5.9706,3.4938,3.4682,4.0825,4.1039,3.9286,3.3847,2.8641,3.1336,7.4157,3.6086,3.8411,5.007,2.7474,6.7267,3.0192,3.5342,2.3935,3.2468,4.1114
"269","2017-06-01",5.1015,4.53,3.3992,3.629,3.4176,2.9617,2.9571,3.7012,3.086,3.2689,4.3787,3.645,4.043,4.0138,1.006,2.5106,2.819,3.3367,3.0223,2.632,3.2452,2.8464,4.1652,4.1967,2.9587,2.8688,5.9619,4.3177,4.6378,4.4962,5.4806,6.8881,4.6282,5.4309,4.6462,5.4902,3.1305,3.3708,2.9528,4.3967,4.8041,4.0863,4.1575,4.2369,3.4396,2.9687,2.9338,3.3154,2.8217,1.1216,3.382,3.0572,3.0756,2.9701,4.8353,4.9064,4.7917,5.3895,5.4643,5.8049,4.7467,4.5129,4.2001,3.8366,3.5445,4.0477,3.1993,3.3696,3.4085,3.3639,3.1771,3.0311,3.4787,2.5184,2.9367,2.6008,1.1136,2.3678,2.8463,2.8246,3.0725,3.408,3.8948,2.9308,6.999,6.4919,6.2684,7.1023,5.6914,5.5527,4.0941,2.489,2.8052,3.8413,3.3271,4.5596,4.6351,4.3724,4.5938,6.5598,6.2036,5.4553,4.5899,2.6506,3.9951,5.6369,2.9335,2.6514,2.9453,3.6586,3.9666,1.1132,1.5708,2.8292,4.8605,3.4913,3.3396,3.5711,4.5548,4.6347,4.4214,3.0174,4.1247,6.1642,5.8483,3.5424,3.4828,4.1238,4.1286,3.9752,3.3775,2.8702,3.1427,7.465,3.621,3.91,5.1432,2.8236,6.5893,2.9798,3.5228,2.3819,3.3222,4.1125
"270","2017-07-01",5.1096,4.5954,3.3806,3.659,3.4916,2.9738,3.007,3.7303,3.0812,3.2869,4.4643,3.7014,4.0413,4.0194,0.9683,2.5183,2.8624,3.3734,3.0808,2.6439,3.2392,2.8334,4.2735,4.229,2.944,2.897,6.2322,4.3328,4.6178,4.557,5.5643,6.985,4.7099,5.5507,4.6556,5.5309,3.1714,3.3882,2.9931,4.4036,4.8281,4.0413,4.2609,4.3351,3.4793,2.9818,2.8776,3.1911,2.8244,1.082,3.324,3.1322,3.1505,3.0575,5.0249,4.908,4.9581,5.4606,5.5502,5.8425,4.6932,4.5257,4.2173,3.7461,3.6108,4.011,3.2549,3.4391,3.3442,3.4072,3.2197,3.0232,3.4948,2.5514,2.9924,2.5571,1.0878,2.3768,2.86,2.8472,3.0586,3.447,3.9078,3.0193,7.0828,6.4986,6.3196,7.0394,5.6146,5.5348,4.0822,2.5222,2.8818,3.9057,3.4377,4.6062,4.6477,4.4193,4.5428,6.4198,6.0965,5.396,4.626,2.6026,4.0886,5.7921,3.016,2.6497,2.9752,3.8013,4.0492,1.0287,1.7118,2.8415,4.7849,3.4574,3.4043,3.6256,4.6189,4.6118,4.5046,2.9971,4.2029,6.0151,5.9909,3.5364,3.5406,4.0375,4.2549,3.8722,3.3826,3.0198,3.1141,7.5995,3.685,3.9229,5.1569,2.8149,6.6864,2.9608,3.4603,2.3339,3.2379,4.2053
"271","2017-08-01",5.153,4.6341,3.4185,3.6763,3.4606,3.0749,2.9546,3.7486,3.1687,3.3277,4.4966,3.7112,4.0658,4.0703,1.0086,2.5767,2.9043,3.4277,3.0089,2.6787,3.2658,2.8225,4.3466,4.2928,2.9246,2.9486,6.254,4.315,4.6383,4.5701,5.6667,7.0048,4.7102,5.6307,4.7059,5.5596,3.2109,3.3504,2.9694,4.4638,4.8064,4.0852,4.233,4.3339,3.4527,2.9645,2.9795,3.2065,2.9153,1.1146,3.3394,3.2001,3.1045,3.0737,4.922,4.9561,4.7455,5.5417,5.5946,5.8685,4.8712,4.5524,4.1961,3.8142,3.5951,4.1038,3.3161,3.404,3.4195,3.4361,3.1581,3.077,3.5247,2.4834,2.9717,2.5683,1.068,2.4018,2.8944,2.835,3.068,3.4773,3.9784,3.0368,7.2631,6.4012,6.4749,7.2268,5.5326,5.6517,4.1676,2.5804,2.906,3.9585,3.3944,4.5824,4.7205,4.3651,4.6283,6.5709,6.2861,5.4187,4.6349,2.7031,4.0616,5.7512,2.9801,2.6854,3.0247,3.7791,4.0943,1.1003,1.8068,2.7852,4.8208,3.5253,3.4,3.661,4.6235,4.6918,4.5296,3.0448,4.2133,6.1286,5.9913,3.601,3.4724,4.1558,4.1332,3.9508,3.4083,2.975,3.1942,7.5849,3.6699,3.9163,5.2087,2.8633,6.7737,3.0008,3.5161,2.3465,3.3058,4.0164
"272","2017-09-01",5.1285,4.6232,3.4316,3.6809,3.5171,2.9928,2.9572,3.7299,3.0969,3.3019,4.4837,3.7639,4.0697,4.0859,0.9702,2.5271,2.8199,3.3663,3.0654,2.662,3.2344,2.8434,4.2955,4.3337,2.9529,2.8703,6.1394,4.374,4.6223,4.5853,5.567,6.9729,4.7003,5.5963,4.7293,5.5115,3.1762,3.4019,2.9644,4.5132,4.8366,4.1366,4.2919,4.4385,3.487,3.0588,3.0368,3.3328,2.9417,1.1099,3.3628,3.1575,3.1666,3.0066,4.891,4.9292,4.8726,5.4117,5.6851,5.8387,4.75,4.5862,4.2585,3.8177,3.6249,4.1032,3.3012,3.3726,3.3967,3.4169,3.2248,3.0456,3.4694,2.5442,3.0104,2.5411,1.0509,2.4197,2.8839,2.8198,3.0995,3.4743,3.9524,3.0528,7.3203,6.5493,6.3933,7.0774,5.5351,5.6137,4.15,2.5302,2.8929,3.9408,3.4006,4.5159,4.6577,4.3618,4.5939,6.556,6.1725,5.5086,4.5888,2.6644,4.0675,5.6586,3.0271,2.6391,2.975,3.8676,4.0506,1.1245,1.7749,2.8477,4.7769,3.5713,3.4518,3.6695,4.6158,4.7353,4.5579,3.0651,4.2422,5.8285,5.9883,3.5932,3.5176,4.0622,4.1735,3.9018,3.5048,2.925,3.2084,7.4121,3.6695,3.905,5.083,2.8666,6.6455,3.0652,3.5257,2.3131,3.4169,4.1313
"273","2017-10-01",5.1542,4.6523,3.4566,3.7413,3.4976,2.9468,2.9569,3.7544,3.1561,3.3639,4.4729,3.7635,4.0537,4.1203,1.0447,2.5142,2.8204,3.3923,3.0085,2.7118,3.2647,2.807,4.2487,4.331,2.9497,2.9593,6.234,4.3574,4.7057,4.5506,5.5191,6.8313,4.733,5.493,4.7672,5.5114,3.2053,3.3242,3.0091,4.5436,4.7673,4.1545,4.2785,4.3985,3.4816,3.0286,2.9636,3.288,2.8846,1.1286,3.3307,3.1576,3.1298,3.0367,5.0071,4.909,4.9244,5.4961,5.4495,5.7259,4.7226,4.59,4.3604,3.7709,3.6225,4.1381,3.2601,3.3839,3.3846,3.4189,3.2049,3.0581,3.5011,2.5136,2.9756,2.5903,1.0444,2.4081,2.9189,2.8652,3.0747,3.5114,3.9629,3.0931,7.312,6.3831,6.418,7.0331,5.5732,5.5818,4.1459,2.5998,2.7914,3.9753,3.4111,4.5575,4.6567,4.3404,4.5513,6.5764,6.1459,5.4443,4.6079,2.6517,4.0941,5.6579,3.0918,2.6342,3.0579,3.7444,4.1048,1.1445,1.9574,2.8693,4.9161,3.6223,3.3706,3.68,4.6231,4.7163,4.4176,3.1008,4.2001,5.6235,5.8647,3.5463,3.4747,4.1967,4.2154,4.004,3.4414,2.9926,3.1225,7.3217,3.7036,3.9403,5.2499,2.9346,6.634,3.0506,3.4343,2.3796,3.4018,4.0833
"274","2017-11-01",5.1117,4.6338,3.4526,3.7275,3.5207,3.0626,2.9584,3.818,3.1672,3.3547,4.4926,3.7866,4.0625,4.0761,0.9652,2.5159,2.8928,3.3958,3.0174,2.719,3.2949,2.8841,4.3002,4.3419,2.9809,2.9012,6.075,4.4462,4.6262,4.6322,5.537,6.9004,4.6597,5.4986,4.787,5.5583,3.1639,3.2972,2.9632,4.4761,4.7867,4.1115,4.3053,4.3221,3.5754,2.9947,2.9359,3.3278,2.8679,1.1055,3.381,3.1034,3.0665,3.0497,4.9593,4.9777,4.7411,5.4969,5.4435,5.7624,4.8442,4.5772,4.2287,3.8856,3.6377,4.1222,3.3463,3.3921,3.4368,3.4048,3.2336,3.1254,3.4955,2.5484,2.9702,2.5274,1.0503,2.3946,2.8596,2.8758,3.108,3.521,3.9565,2.8462,7.0535,6.5187,6.3776,7.1929,5.5472,5.6012,4.1704,2.5615,2.8652,3.9814,3.4103,4.5034,4.6668,4.3759,4.5591,6.5492,6.0903,5.3117,4.628,2.6999,4.1251,5.6151,3.0277,2.7055,2.8783,4.0174,4.0836,1.1468,1.8373,2.8984,4.7783,3.6172,3.4105,3.7738,4.6403,4.6875,4.4766,3.1034,4.1928,5.94,5.8208,3.6035,3.5583,4.1371,4.258,3.9267,3.4588,3.0003,3.2101,7.5382,3.6986,3.8978,5.2319,2.889,6.6924,3.0722,3.5423,2.3263,3.314,4.0875
"275","2017-12-01",5.1908,4.6875,3.4594,3.685,3.5028,3.0588,3.096,3.7749,3.1822,3.3499,4.4927,3.7626,4.0602,4.1236,0.99,2.54,2.8361,3.4049,3.0982,2.6174,3.2962,2.8963,4.2945,4.2956,2.8946,2.963,6.1306,4.4226,4.6968,4.5166,5.6051,6.8204,4.7121,5.4836,4.6997,5.5657,3.2611,3.3307,3.0825,4.495,4.8236,4.089,4.309,4.3604,3.518,3.068,2.8911,3.3902,2.8398,1.1254,3.3414,3.2261,3.0347,3.0171,4.9182,5.016,4.8201,5.58,5.5596,5.7774,4.7647,4.6342,4.2497,3.8896,3.6848,4.0701,3.2693,3.4859,3.4316,3.4163,3.2725,3.1259,3.5078,2.5395,3.0145,2.5403,1.0713,2.4283,2.9257,2.8254,3.077,3.5129,3.9734,2.9893,7.0845,6.5068,6.4229,6.9807,5.4159,5.6355,4.2357,2.4636,2.9001,3.9498,3.4171,4.517,4.6087,4.2989,4.5675,6.4792,6.0621,5.3853,4.6029,2.6304,4.0598,5.6924,3.027,2.7537,2.9465,3.8588,4.078,1.1138,1.8336,2.8285,4.8499,3.6473,3.4236,3.7321,4.6692,4.7264,4.5405,3.1307,4.2189,5.426,5.7455,3.6603,3.5214,4.1272,4.2071,3.8999,3.4743,3.0173,3.2177,7.3792,3.6863,3.9352,5.2792,2.9192,6.6194,3.0403,3.5319,2.3566,3.3666,4.0702
"276","2018-01-01",5.1316,4.6866,3.422,3.6777,3.4647,3.0765,2.9883,3.7788,3.1173,3.3228,4.5126,3.7876,4.1248,4.1466,0.9619,2.5615,2.8255,3.4084,3.1367,2.6561,3.278,2.8655,4.2371,4.2853,3.0212,2.8766,6.1276,4.364,4.6594,4.5493,5.6881,6.8212,4.7391,5.6086,4.741,5.5581,3.2364,3.2254,2.9432,4.5006,4.8236,4.1533,4.2834,4.4201,3.5463,3.0765,2.873,3.3401,2.9148,1.1291,3.2212,3.1488,3.0835,3.1822,4.973,4.9643,4.7383,5.5669,5.5144,5.6986,4.7473,4.7324,4.2539,4.0353,3.69,4.0758,3.3042,3.4835,3.4375,3.4156,3.1192,3.0802,3.4907,2.4932,2.9763,2.6297,1.0918,2.4717,2.9177,2.8965,3.0982,3.5118,3.9824,3.0383,7.0072,6.4916,6.44,6.7547,5.7872,5.5251,4.2526,2.4706,2.8777,3.9632,3.4397,4.49,4.6373,4.3181,4.586,6.5538,6.0864,5.2255,4.6765,2.6386,4.1,5.7597,3.127,2.6928,3.0698,3.9528,4.0838,1.1275,1.907,2.8287,4.9351,3.5811,3.3771,3.7536,4.5697,4.6615,4.4705,3.0957,4.2404,5.5773,5.8917,3.671,3.5156,4.1174,4.184,3.9057,3.4734,2.9985,3.2875,7.3628,3.7293,3.8535,5.2158,2.8908,6.4584,3.1089,3.5234,2.3297,3.2223,4.1502
"277","2018-02-01",5.1487,4.6738,3.458,3.6889,3.4899,3.036,2.8768,3.7867,3.1817,3.3384,4.4329,3.7347,4.1118,4.1043,0.9895,2.6015,2.8257,3.4084,3.063,2.6502,3.3013,2.9142,4.2667,4.3147,2.943,2.9085,6.0054,4.3835,4.6522,4.4971,5.4607,6.8707,4.7519,5.5786,4.7446,5.5745,3.1649,3.3667,2.9993,4.5149,4.8368,4.1392,4.2968,4.3697,3.5462,3.0264,2.9625,3.4031,2.8538,1.168,3.3326,3.1273,3.063,3.1485,4.9605,4.9023,4.7497,5.4839,5.3823,5.6215,4.8162,4.6166,4.3666,3.8763,3.6686,4.1226,3.2517,3.4191,3.4724,3.473,3.2705,3.1443,3.556,2.5272,2.9968,2.6012,1.0852,2.3598,2.93,2.7806,3.0757,3.4847,3.991,3.0859,7.056,6.2813,6.3057,6.9314,5.6358,5.5918,4.1612,2.5377,2.8018,3.9453,3.506,4.5956,4.681,4.374,4.543,6.4679,6.168,5.3187,4.6288,2.5418,4.1502,5.5039,3.0388,2.658,2.9542,3.9576,4.1352,1.2023,1.9122,2.877,4.7592,3.5834,3.4736,3.8266,4.6143,4.6114,4.5277,3.15,4.2688,5.8567,5.7868,3.6848,3.4988,4.1923,4.2306,3.891,3.5377,2.9861,3.2251,7.3838,3.6646,3.9373,5.2305,2.8116,6.4718,3.1099,3.5972,2.3382,3.3906,4.1258
"278","2018-03-01",5.1433,4.5473,3.4485,3.7273,3.5266,3.1026,3.0411,3.8168,3.236,3.3551,4.5722,3.7652,4.0246,4.1258,0.9646,2.5444,2.8481,3.4213,3.0683,2.6103,3.3026,2.8831,4.3756,4.2985,2.9987,2.9329,6.1906,4.4257,4.6275,4.5326,5.5593,6.7905,4.7127,5.4909,4.6334,5.4339,3.1959,3.4579,3.0144,4.5116,4.8348,4.1846,4.3015,4.3686,3.5919,3.0387,3.0252,3.2939,2.8841,1.1679,3.3994,3.1992,3.042,3.0016,4.9334,4.9886,4.8772,5.5305,5.4225,5.706,4.7184,4.5559,4.257,3.8803,3.6589,4.1182,3.2861,3.3791,3.5568,3.478,3.2887,3.0945,3.4675,2.4822,2.9365,2.5217,1.0498,2.327,2.8861,2.9083,3.0957,3.5404,3.9935,3.0459,6.9419,6.3065,6.3039,7.072,5.6652,5.5802,4.2532,2.5583,2.8613,3.9629,3.5057,4.5582,4.647,4.3825,4.558,6.517,5.8688,5.3932,4.592,2.6933,4.2072,5.607,2.9768,2.6684,3.0568,3.9013,4.1711,1.1829,1.767,2.8379,4.6707,3.7046,3.422,3.7722,4.5373,4.7332,4.5011,3.0958,4.3179,5.4905,5.8111,3.7504,3.5191,4.1161,4.2362,4.1147,3.4706,2.9564,3.2692,7.3958,3.6986,3.8211,5.2396,2.9518,6.6103,3.009,3.6771,2.2364,3.4615,4.1498
